,title,rate,description
1801,늑대소년(확장판)(확장판),8.7,"요양 차 가족들과 한적한 마을로 이사 간 소녀는 어둠 속에 몸을 숨긴 의문의 늑대소년을 발견한다. 야생의 눈빛으로 사람 같지 않은 행동을 보이는 소년에게 왠지 마음이 쓰이는 소녀는 먹을 것을 보고 기다리는 법, 옷 입는 법, 글을 읽고 쓰는 법 등 소년에게 세상에서 살아가는 방법들을 하나씩 가르쳐준다. 태어나 처음으로 자신을 향해 손을 내밀어준 소녀에게 애틋한 감정이 싹트는 소년. 그러던 어느 날 예기치 못한 위기 속에 소년의 숨겨져 있던 위험한 본성이 드러나고, 소년은 순식간에 마을 사람들에게 두려움과 공포의 대상이 되어버리는데……"
1802,크리스마스 스타!,8.7,"사랑했던 애인은 오래 전 떠나버렸고, 성탄 공연은 할 때 마다 죽을 쑤고, 이젠 크리스마스 따위 신경 끊고 살고픈 까칠한 매든스 선생님. 죽어도 맡기 싫던 성탄 공연을 다시 준비하면서 하게 된 우연한 거짓말이 온 마을을 술렁이게 만든다! 바로 헐리우드에서 성탄 공연을 보러 온다는 달콤한 거짓말! 아이들과 마을 사람들의 꿈은 크게 부풀어만 가고 매든스의 고민도 점점 커져만 간다. 게다가.. 헤어진 애인마저 이 소동에 끼어들게 되는데…! 헐리우드 스타를 향한 아이들의 꿈 다시 만나게 된 사랑 과연 이 모든 게 이루어 질 수 있을까?"
1803,씨 오브 트리스,8.7,‘죽음의 숲’이라 불리는 일본의 ‘아오키가하라’. 홀로 숲을 찾은 과학자 아서가 출구 없는 거대한 미로 숲을 헤매며 사랑의 깊이와 의미를 발견하는 애틋하고 미스터리한 여정
1804,유 캔 카운트 온 미,8.7,"여덟 살의 아들 루디(로리 컬킨 분)를 홀로 키우며 살아가는 새미(로라 린니 분)는 태어날 때부터 자라온 뉴욕 근처의 작은 마을 스코츠빌에 살고 있다. 그녀는 지역 은행에서 일하며, 일요일에는 교회에서 활동하는 평범한 여성으로, 이 작은 마을에서 미혼모로서의 사회적 제약이나 시선에 동요하지 않고, 나름대로 안락하고 평탄한 생활을 하고 있다. 새미의 부모님은 그녀가 어릴 적에 교통사고로 돌아가셨고, 그녀에게는 몇 달째 연락이 없는 말썽 많은 남동생(마크 루팔로 분)이 있다. 어린 시절 부모님이 일찍 돌아가셔서 고아와 다름없이 자란 그들은, 각자 다른 곳에서 너무도 다른 삶을 살아왔음에도 서로에 대한 각별한 애정을 갖고 있지만, 안정적인 새미의 삶의 방식과는 달리 남동생 테리는 이 마을에서 저 마을로 언제나 불안정한 방랑생활을 하고 있다. 그러던 어느 날, 문제의 남동생 테리가 새미 앞에 불쑥 나타난다. 오랜만의 재회에 설레여하는 새미.. 돈을 빌리러 왔다는 동생의 말에 새미의 기대와 환상은 여지없이 무너지지만, 뜻하지 않았던 사건으로 테리는 새미의 집에 머무르게 된다. 새미는 남동생 테리가 아버지 없이 자란 아들 루디에게 좋은 남성의 본보기를 보여주기를 기대하고, 테리가 앞으로도 계속 스코츠빌에서 자신들과 함께 살게 되기를 바라지만, 그러한 기대들에 아랑곳없이 테리는 루디와 함께 내기당구를 치러 간다던지, 술집에 가곤 하며 엉뚱한 행동들을 일삼는다. 그럼에도, 오랜만에 진정한 가족의 모습을 되찾은 듯 새미는 기뻐하고, 루디는 마냥 행복해한다. 그리고, 새미에게는 예상치 못했던 연애사건이 벌어지게 된다. 그러나, 오랜만에 만난 그들이 단숨에 가까워질 수는 없는 일이다. 시간이 흐를수록, 테리는 말썽을 일으키는 존재가 되고, 새미는 동생에 대한 애정과 아들 루디가 동생으로 인하여 상처를 받게 되지 않기를 바라는 마음 사이에서 갈등하기 시작한다. 급기야 테리는 루디를 친아버지에게 데려가게 되고, 이 사건은 루디에게 지울 수 없는 상처를 남기게 되는데."
1805,래리 플린트,8.7,"1952년 켄터키의 산골마을. 어린 래리 플린트와 동생 지미는 밀주가 가득 담진 수레를 힘겹게 끌며 산비탈을 오르고 있다. 산 중턱의 오두막에 사는 주정뱅이 영감은 래리와 지미의 단골이다. 플린트 형제는 아직 술맛을 알지 못했지만 술이 돈이 된다는 사실은 알고 있었다. 술은 지긋지긋한 가난으로부터 그들을 구원해줄 천사인 것이다. 산에서 내려와 그들의 밀주 창고로 돌아온 래리는 아버지가 그들의 재산을 모두 마셔버리고 있는 광경을 보고 항아리를 들어 아버지의 얼굴을 향해 던지고 만다. 잠에서 깨어난 아버지는 사냥총을 꺼내 마구 쏘아대고, 어린 플린트 형제는 아버지의 총질을 피에 달아난다. 나무 뒤에 숨어서 래리는 혼자말처럼 되뇌인다. '난 돈을 벌거야. 정직하게 돈을 벌거야.' 20년 후 래리(우디 해럴슨 분)는 자그마한 스트립 바의 사장이 된다. 어느 날, 그는 스테이지에서 춤을 추고 있는 신출내기 댄서를 발견한다. 이제 막 미성년자 딱지를 떼었을까 말까한 앳된 얼굴. 그녀의 이름은 알시아(코트니 러브 분). 래리 플린트의 연인이며 훌륭한 사업 동반자였던 알시아와의 첫 만남. 그리고 그즈음, 래리는 '허슬러 클럽'의 손님들이 점점 따분해 한다는 것을 알고, 홍보용으로 알시아와 같은 기막힌 댄서들의 나체 사진을 실은 '허슬러 뉴스레터'를 제작한다. 그의 판단은 적중했고, 래리는 이 뉴스레터를 월간지 '허슬러'로 만들어 전국에 배포한다. 그러나 엄청난 돈을 들여 제작한 허슬러는 계속 반품이 된다. 서점의 상인들이 아예 진열대에 늘어 놓지도 않았으며 오하이오주에서 래리를 음란물 간행죄로 고소까지 한다. 바로 이때 뜻밖의 행운이 찾아온다. 재클린 오나시스의 나체 사진을 허슬러에 게재하게 된 것이다. 허슬러의 판매 부수는 순식간에 2백만부를 뛰어넘어, 래리는 단숨에 백만장자가 된다. 그러나 허슬러가 유명하게 되면 될 수록 보수주의자들의 반대도 점점 거세지고, 마침내 래리는 음란물 간행죄로 고소되어 철창에 갇히는 신세가 된다. 그리고 그 때, 그의 평생의 법정 싸움을 함께 해줄 신출 변호사 앨런 아이삭맨(에드워드 노튼 분)을 만난다. ""나도 당신의 잡지는 좋아하지 않아요. 하지만 표현의 자유는 보장되어야죠."" [스포일러] 법원을 집 드나들 듯이 하던 래리. 그러나 그의 사업은 번창하고 알시아와 결혼도 했다. 모든일이 순조롭게 진행되던 중, 미국 국민이 존경하는 유명한 목사 제리 포웰이 허슬러에서 어릴 때 어머니와 근친상간을 했다는 등의 풍자 광고가 실리자, 제리 포웰은 래리를 명예 훼손죄로 고소한다. 이에 래리 또한 맞고소를 한다. 무단으로 자신의 광고 사진을 사용했다며. 그리고 그의 변호사 아이삭맨은 수정 헌법 제1조를 근거로 여론을 유리하게 만들어간다. 재판을 끝내고 나오던 래리와 아이삭맨은 어디선가 날아온 총탄에 의해 쓰러지고 하반신 불구가 되나 범인은 끝내 잡지 못한다. 분노한 래리는 이 사건을 보수적인 정부기관이 연루된 것으로 보고, 정부를 상대로 싸움을 시작한다. 래리는 법정에 성조기로 된 기저귀를 차고 나오거나, 별 상스런 말들이 찍힌 T-셔츠를 입고 나오는 등 기행을 일삼는다. 벌금이 부과되자 스트립 걸들을 앞세워 쓰레기 봉투에 담긴 1달러짜리 지폐 5만불을 법정에 쏟아놓기도 한다. 그러나, 20년이나 끌어온 이 싸움으로 래리는 재산을 거의 탕진하게 되고, 총을 맞은 부상에서 오는 고통을 덜기 위해 시작한 마약으로 아내인 알시아가 에이즈에 걸려 죽게 된다. 래리는 인생의 커다란 축이 무너지는 것을 느낀다. 그러나 제리 폴 웰이란 목사는 TV에 나와 에이즈가 '20세기의 역병'이라고 떠벌리고, 래리는 아이삭맨에게 제리 폴웰의 명예 훼손건을 대법원으로 끌고 가자고 말한다. 마침내 그들은 수정헌법 1조에 의해 승소한다. 판결문은 다음과 같다."
1806,홍번구,8.7,"아강(성룡 분)은 미국에 살고 있는 삼촌 마표(동표 분)로부터 자신의 결혼식에 쓸 금장식과 선물을 갖고 오라는 초대장을 받는다. 미국에 도착한 아강은 삼촌의 결혼 상대자가 흑인인 휘트니라는 것과 그곳의 갱들이 우글거리는 적색지대라는 사실을 알게 된다. 아강은 옆집에 살고 있는 소년 대니의 친구가 되는데 대니는 휠체어를 타는 장애자다. 마표는 자신의 슈퍼마켓을 독신녀인 엘렌(매염방 분)에게 팔게 되고 아강과 엘렌은 서로에게 좋은 인상을 받는다. 마표는 신혼여행을 떠나고 엘렌은 아강에 슈퍼마켓에서 근무할 것을 제의한다. 장사가 잘 되어갈 무렵 슈퍼마켓에 갱단 펑크족이 들어와 장사를 방해하자 아강은 뛰어난 무술로 갱들을 보기좋게 물리친다. 집으로 돌아가던 아강은 펑크족 두목 토니의 애인인 낸시(엽방화 분)의 유인에 걸려 펑크족들로부터 공격을 당한다. 다음날 다이아몬드를 둘러 싸고 마피아간에 싸움이 벌어져 도심일대가 교통이 마비되는 사건이 발생한다. 한편 우연히 사건현장에 있던 펑크족 일원이 다이아몬드를 훔쳐 달아나다가 마피아로부터 쫓기게되자 다급해 진 펑크족은 다이아몬드를 대니가 탄 휠체어에 숨긴다. 그후 대니의 집에 들른 아강은 낸시가 대니의 누나임을 알게 되고, 낸시와 친해진다. 저녁에 낸시가 일하는 나이트 클럽에 놀러간 아강은 낸시와 즐거운 시간을 갖는다. 그 무렵 애인을 빼앗겨 자존심이 상한 토니와 그 일당은 슈퍼마켓을 닥치는대로 부순다. 그때 갑자기 마피아가 나타나 펑크족 일원을 납치하여 다이아몬드의 행방을 묻는다. 슈퍼마켓이 부서진데 대해 화가 난 아강은 낸시와 함께 펑크족의 아지트를 찾아가 토니 일당과 싸움을 벌인다. 그러는 도중 마피아가 나타나 토니와 낸시등을 인질로 삼고 아강은 마피아 단원에 이끌려 다이아몬드를 찾으러 대니의 집에 들른다. 대니의 집에 도착한 아강은 마피아일당을 따돌린 후 미국의 FBI에 연락해 마피아 일당과 일대 접전을 벌이는데."
1807,말리와 나,8.7,"인생 Stage 1. 행복했던 그들에게 기상천외한 선물이 도착했다?! 일과 가정 모두 완벽함을 추구하는 제니(제니퍼 애니스톤)와 그녀와는 정반대로 꿈을 좇으며 자유로운 인생을 살고 싶어하는 존(오웬 윌슨). 극과 극의 성격을 가진 제니와 존은 뜨거운 열애 끝에 마침내 결혼에 골인하고 따뜻한 플로리다에서 신혼의 달콤함을 즐긴다. 그러던 어느 날, 존은 새로운 가족을 원하는 제니를 위해 특별한 선물을 준비하는데… 인생 Stage 2. 매일매일이 살얼음판~ 그래도 우리는 가족입니다! 하루 아침에 생긴 사랑스러운 가족, 강아지 ‘말리’로 인해 새로운 삶을 살게 된 제니와 존. 하지만 가족이 늘어간다는 건 그들이 예상했던 것보다 더 쉽지 않은 일이었다. 하루가 멀다하고 사고를 치는 사고뭉치 말리 때문에 제니와 존은 스펙터클한 시간을 보낸다. 그러나 자신들의 곁을 지키는 든든한 ‘말리’ 덕분에 점점 가족의 의미를 알게되는 존과 제니. 하지만 이들에게도 이별의 시간은 점점 다가오는데…"
1808,거룩한 분노,8.7,진실된 모습을 위해 비로소 용기를 낸 그녀들의 찬란한 이야기가 지금부터 시작합니다!
1809,항거:유관순 이야기(가치봄영화:시청각장애인용),8.7,"1919년 3.1 만세운동 후 세평도 안 되는 서대문 감옥 8호실 속, 영혼만은 누구보다 자유로웠던 유관순과 8호실 여성들의 1년의 이야기."
1810,산타클로스,8.7,"완구 회사의 마케팅 팀장 스캇(Scott Calvin: 팀 알렌 분)은 최근 아내와 이혼하며 혼자 살며 전처 로라(Laura: 웬디 크루손 분)와의 사이에 찰리(Charlie: 에릭 로이드 분)란 아들이 있다. 이혼 후 스캇과 찰리의 어색하고 부자연한 관계는 '희한한' 운명의 장난에 의해 스캇이 산타 클로스가 되어버린 이후부터 따뜻하고 다정한 관계로 바뀌게 된다. 어느 크리스마스 이브, 산타 클로스가 스캇의 지붕에서 떨어져 죽었을 때, 스캇은 그의 옷 속에 간직된 카드의 조항대로 산타의 옷을 입게 된다. 그 순간 스캇과 찰리는 순록이 있는 마차에 이끌려 북극에 도착하게 된다. 그곳에서 이들 부자는 요정들의 대장인 버나드(Bernard: 데이비드 크룸훌츠 분)를 만난다. 버나드는 산타의 옷을 입는 순간, 그 옷을 입는 사람은 반드시 산타의 의무와 책임을 떠맡아야 한다는 조항을 스캇에게 들려준다. 스캇은 갑작스러운 자신의 신분 변화에 황당해 한다. 반면 찰리는 어떠한가? 당연히 날뛰듯 좋아한다. 졸지에 산타가 된 스캇은 그후 12개월 동안 몸무게가 늘더니 급기야 엄청나게 비대해져 버린다. 게다가 아침에 말끔히 면도를 해도 오후가 되면 덥수룩하게 턱수염과 구렛나루가 자라난다. 그는 나름대로 고군분투하며 자신의 모습을 변호하려고 애쓰지만 결국 산타의 모습을 인정하고 만다. 스캇은 찰리, 그리고 여덟 마리의 순록과 함께 산타의 존재를 증명하기 위한, 신나는 모험을 펼친다. 그리하여 마침내 스캇은 진짜 산타가 되어버린다."
1811,숲속왕국의 꿀벌 여왕,8.7,"사라진 꿀벌 여왕 ‘마가렛’을 찾아, 왕국의 평화를 지켜라! 특별 파티를 앞둔 숲속왕국, 그런데 꿀벌 여왕 ‘마가렛’이 사라졌다? 귀뚜라미 마술사와 친구들은 사건을 해결하기 위해 나서는데… 과연 왕국의 평화를 되찾을 수 있을까?"
1812,저스틴 비버: 네버 세이 네버,8.7,줄거리 준비중입니다.
1813,항거:유관순 이야기(가치봄영화 : 시청각장애인용),8.7,"1919년 3.1 만세운동 후 세평도 안 되는 서대문 감옥 8호실 속, 영혼만은 누구보다 자유로웠던 유관순과 8호실 여성들의 1년의 이야기."
1814,늑대소년(가치봄영화:시청각장애인용),8.7,"요양 차 가족들과 한적한 마을로 이사 간 소녀는 어둠 속에 몸을 숨긴 의문의 늑대소년을 발견한다. 야생의 눈빛으로 사람 같지 않은 행동을 보이는 소년에게 왠지 마음이 쓰이는 소녀는 먹을 것을 보고 기다리는 법, 옷 입는 법, 글을 읽고 쓰는 법 등 소년에게 세상에서 살아가는 방법들을 하나씩 가르쳐준다. 태어나 처음으로 자신을 향해 손을 내밀어준 소녀에게 애틋한 감정이 싹트는 소년. 그러던 어느 날 예기치 못한 위기 속에 소년의 숨겨져 있던 위험한 본성이 드러나고, 소년은 순식간에 마을 사람들에게 두려움과 공포의 대상이 되어버리는데……"
1815,썸머 워즈,8.7,"‘OZ’의 보안 관리 아르바이트를 하고 있던 천재수학 소년 ‘겐지’는 짝사랑하던 선배 ‘나츠키’의 부탁으로 시골 여행에 동참하게 된다. ‘나츠키’의 대가족과 함께 시골 마을에서의 즐거운 추억도 잠시, ‘겐지’에게 날라온 한 통의 문자메시지는 사이버 가상 세계 ‘OZ’를 사상 최악의 위기에 빠뜨린다. ‘OZ’의 붕괴는 현실 세계의 위기로 이어지고, ‘겐지’는 이 모든 사건의 주범으로 몰리게 된다. ‘겐지’와 ‘나츠키’의 대가족은 인류의 운명을 건 일생일대의 여름 전쟁에 나선다!"
1816,베스트 오퍼,8.7,최고가로 미술품을 낙찰시키는 세기의 경매사이자 예술품의 가치를 알아보는 완벽한 감정인 올드먼(제프리 러쉬). 고저택에 은둔한 여인으로부터 감정 의뢰를 받으면서 예상치 못한 인생의 변화를 맞이하게 되는데…
1817,극장판 안녕 자두야 : 제주도의 비밀,8.7,"‘자두’는 제주도 가족여행에서 만난 엄친딸 제주 소녀 ‘전복’이가 못마땅하다. 게다가 ‘윤석’이를 바라보는 저 하트 눈빛은 뭐람! 베프 윤석이를 전복이가 독차지하자 화가 난 자두는 실수로 돌하르방을 넘어뜨리고, 먼 옛날 저주를 품고 봉인된 ‘보리’가 깨어난다. 보리가 쏜 돌하르방 빔에 맞은 사람들은 돌이 되어 굳어 버리고, 자두와 친구들은 모두를 원상태로 되돌릴 방법을 찾아 나서는데… 제주도로 자! 떠나보자 두! 명랑히어로 자두의 판타스틱 어드벤처! 제주도의 운명이 걸린 초특급 비밀은 과연 무엇일까?"
1818,매트릭스 3 - 레볼루션,8.7,"2199년, 시스템이 인간을 지배하는 세상. 인간들은 태어나자마자 인공 자궁 안에 갇혀 기계들의 생명 연장을 위한 에너지로 사용되고 뇌세포에 매트릭스라는 프로그램을 입력 당해 평생 기계에 의해 설정된 가상 현실을 살아간다. 가상 현실의 꿈에서 깨어난 인간들은 '시온'이라는 세상을 건설하고 인류를 구원할 영웅 '그'를 찾아 나선다. 마침내 발견한 '그'는 낮에는 평범한 회사원으로 밤에는 '네오'라는 이름으로 컴퓨터 해킹을 하는 컴퓨터 프로그래머, 토마스 앤더슨(키아누 리브스). 앤더슨은 트리니티(캐리 앤 모스)라는 여인에게 이끌려 매트릭스 밖의 우주를 만나면서 모든 진실과 직면하게 된다. 숨겨진 진실을 알게 된 앤더슨은 이제 '네오'라는 이름으로 인류를 구원해야 하는 자신의 운명을 받아들이게 된다. '시온'은 센티넬이라는 기계군단에게 장악될 위기에 처하고, 자신의 능력에 대한 더 큰 통제력을 갖게 된 네오는 인류의 구원을 위해 트리니티, 모피어스(로렌스 피쉬번)와 함께 시스템에 맞서게 된다. '매트릭스'의 내부 구조로 깊이 들어갈수록, 인류의 운명을 좌우할 자신의 역할에 눈 떠가던 네오는 '설계자'를 만나 자신의 존재가 설계자에 의해 만들어진 통제 시스템에 불과하다는 충격적인 진실에 직면한다. 그리고 '사랑인가, 인류의 구원인가!'라는 불가능에 가까운 선택을 강요 받는 네오. 둘 중 하나는 포기해야 한다! 진실을 찾는 여정에 한걸음 더 접근하게 된 네오. 그러나 그 와중에 능력을 소진하고 매트릭스와 현실세계의 중간계를 떠돌게 된다. 한편, 기계들이 인간말살을 목적으로 인류 최후의 보루 '시온'으로 침공해오자 인간들은 인류의 미래를 지키기 위해 필사적인 전투를 벌인다. 그러나 베인의 몸 속에 침투한 에이전트 스미스(휴고 위빙)가 본 모습을 드러내면서 네오에게는 예기치 못한 새로운 변수가 생긴다. 매순간 세력이 커져가면서 기계들의 통제권까지 벗어난 스미스는 현실 세계와 매트릭스는 물론 기계도시까지 말살할 야욕을 불태운다. 이에 네오에게 마지막 조언을 건네는 오라클(매리 앨리스). 네오는 오라클 역시 매트릭스라는 거대한 구조 속에 존재하는 하나의 프로그램에 불과할 수 있음을 알면서도 그녀의 조언을 받아들인다. 니오베(제이다 핀켓 스미스)의 도움으로 네오와 트리니티는 일찍이 그 어느 인간도 가본적이 없는 세계, 기계 도시의 심장부로 잠입한다. 그곳에서 기계 세상의 절대 권력자(DEUS EX MACHINA)를 만나 파멸 직전의 인류를 구원키 위한 최후의 카드를 던지는데... 이제 드디어 인류 최후의 거대한 진실이 그 베일을 벗는다!"
1819,범죄와의 전쟁 : 나쁜놈들 전성시대,8.7,"비리 세관 공무원 최익현, 보스 최형배를 만나다! 1982년 부산. 해고될 위기에 처한 비리 세관원 최익현(최민식)은 순찰 중 적발한 히로뽕을 일본으로 밀수출, 마지막으로 한 탕 하기 위해 부산 최대 조직의 젊은 보스 최형배(하정우)와 손을 잡는다. 머리 쓰는 나쁜 놈과 주먹 쓰는 나쁜 놈, 부산을 접수하다! 익현은 탁월한 임기응변과 특유의 친화력으로 형배의 신뢰를 얻는 데 성공한다. 주먹 넘버원 형배와 로비의 신 익현은 함께 힘을 합쳐 부산을 접수하기 시작하고, 두 남자 앞에 나쁜 놈들의 전성시대가 펼쳐진다. 넘버원이 되고 싶은 나쁜 놈들의 한판 승부. 범죄와의 전쟁 하지만 1990년 범죄와의 전쟁이 선포되자 조직의 의리는 금이 가고 넘버원이 되고 싶은 나쁜 놈들 사이의 배신이 시작된다. 살아남기 위해 벌이는 치열한 한판 승부, 최후에 웃는 자는 과연 누가 될 것인가?"
1820,69세,8.7,"“인생 그렇게 쉽게 끝나지 않아…” 69세 효정은 병원에서 치료를 받다가 29세의 남자 간호조무사에게 치욕적인 일을 당한다. 긴 고민 끝에 효정은 동거 중인 동인에게 이 사실을 알리고 경찰에 신고한다. 하지만 경찰과 주변 사람 모두 말도 안 되는 일이라며 효정을 치매 환자로 매도하고, 법원 역시 나이 차이를 근거로 사건의 개연성이 부족하다며 구속영장을 기각한다. 효정은 피해자가 더 고통 받는 현실에 굴하지 않고 용기를 내어 가해자를 향한 일갈을 준비하는데… 아직 살아있는 69세의 나를, 당신은 어떻게 보고 있습니까?"
1821,브로크백 마운틴,8.7,"눈부신 만년설로 뒤덮인 봉우리와 맑고 깊은 계곡, 한없이 펼쳐진 푸른 초원 위에 노니는 수천 마리의 양떼가 장관을 이루고 있는 8월의 브로크백 마운틴. 이곳의 양떼 방목장에서 여름 한 철 함께 일하게 된 갓 스물의 두 청년 에니스(히스 레저 분)와 잭(제이크 질렌할 분)은 마치 오랜 친구처럼 서로에게 마음을 터놓는 사이가 된다. 대자연의 품에서 깊어져간 그들의 우정은 친구 사이의 친밀함 이상으로 발전해간다. 그들 앞에 놓인 낯선 감정의 실체가 무엇인지도 알지 못한 채 짧은 방목철이 끝나고 다시 만날 기약도 없이 두 사람은 각자의 삶으로 돌아간다. 결혼해 아이를 낳고 평범한 생활을 하다가 4년 만에 다시 만난 두 사람은 단번에 브로크백에서 서로에게 가졌던 그 낯선 감정이 일시적인 것이 아니었음을 알게 된다. 언제 끝날지 모르지만 가능한 한 오랫동안 조심스럽게 관계를 유지하고 싶어하는 에니스. 아무리 무모하다 해도 두 사람만의 새로운 삶을 시작해 보고 싶어하는 잭. 입장은 달랐지만 서로를 향한 애틋한 마음만은 한결같았던 두 사람은 그 후로 일년에 한 두 번씩 브로크백에서 만난다. 20년간 짧은 만남과 긴 그리움을 반복하며 살아갈 수밖에 없었던 그들의 관계는 뜻밖의 사건으로 엄청난 변화를 맞이하게 되는데..."
1822,솔저 발터,8.7,"아카데미 수상 감독, 베스트셀러 원작!' 1944년 여름, 동부전선으로 가는 기차에 탄 독일군 병사 '발터'. 기차에서 우연히 만난 아름다운 '반다'에게 빠진 것도 잠시, 기차 폭발에서 살아남은 그를 기다리고 있는 것은 폴란드 레지스탕스. 그들 사이에서 등장한 '반다'마저 그에게 총구를 겨누는데... 살아남을 확률 0%! 제2차 세계대전 말, 한 병사의 기적 같은 생존기가 펼쳐진다!"
1823,전함 포템킨,8.7,"1905년 1월, 러시아에서 최초의 혁명이 일어난다. 곧이어 같은 해 6월14일, 포템킨호의 해군들이 반란을 일으킨다. 이 사건의 시작은 부패한 고깃덩이에 대한 항의였지만, 이 작은 시초가 이후 오데사 항구에서의 반란으로 이어진다. 영화는 이 내용을 다섯개의 챕터로 나눠서 보여준다. 1부의 제목은 ‘인간과 구더기’다. 해군 사병 바쿨린추크를 중심으로 반란이 도모된다. 군의관은 고기의 기생충은 씻어내면 된다고 말하고, 지친 사병들은 썩은 고기까지 먹어야 하는 자신들의 현실을 한탄한다. 2부는 ‘바다에서의 드라마’다. 골리코프 함장이 모든 선원을 불러 갑판에 세운다. 바쿨린추크 일행은 선장의 뜻을 따르지 않고, 반란을 일으킨다. 그러다 바쿨린추크가 총에 맞아 희생된다. 3부 ‘죽은 자가 정의를 이끈다’는 포템킨호가 오데사 항구에 도착하면서 시작된다. 시민들은 죽은 바쿨린추크의 시신을 보고 마음이 움직인다. ‘이 땅과 미래는 우리의 것’이란 구호를 외치면서 군중은 하나가 된다. 4부가 가장 유명한 ‘오데사 계단’ 에피소드다. 수많은 사람이 포템킨호에 식량을 전달하고 있다. 그러던 중 갑자기 총을 든 군인들이 들이닥친다. 무차별 사격이 시작되고, 오데사 계단의 민중은 총살당하기 시작한다. 뒤늦게 포템킨호가 육군의 근거지인 ‘오데사 극장’을 포격하지만 이미 늦었다. 5부 ‘함대와의 조우’는 자신들만으로는 육군을 막을 수 없다는 생각을 한 포템킨호가 다른 함대의 합류를 기다리면서 시작된다. 전운이 감돌고, 이튿날 러시아 함대가 나타난다. 둘은 서로를 향해 총구를 겨누는데, 끝내 정부의 함대는 포문을 돌린다."
1824,갈매기,8.7,"잘못은 그 새끼가 했는데, 나한테 가만히 있으란다 한강에 배 한 번 지나간 게 뭔 대수냐고 그란다 젊은 사람 발목 잡아 좋을 게 뭐가 있냔다 일평생 스스로를 챙겨본 적 없는 오복은 가족도 세상도 외면한 자신을 위해 처음 펄떡인다 “이 사람 저 사람 죄다 눈치보면 나는 언제 챙겨?” 세상을 향한 엄마 ‘오복’의 날갯짓이 시작된다"
1825,라스트 풀 메저,8.7,"1966년 4월 11일, 베트남 전쟁 사상 최악의 미군 사상자를 낸 애블린 전투. 그곳에 전우들을 구하기 위해 주저없이 뛰어든 공군 항공대원 '피츠'. 32년이 지난 후 국방부 소속 변호사 스콧 허프만(세바스찬 스탠)은 그날의 생존자들의 기억을 토대로 '피츠'에게 군 최고의 영예인 명예 훈장 수여를 위해 조사하던 중, 국가의 은폐된 진실을 알게 되고 파헤치기 시작하는데... 기적을 넘어선 감동 실화가 세상에 공개된다."
1826,아포칼립토,8.7,"{“거대 문명은 외세에 정복당하기 전 이미 내부로부터 붕괴되었다.(A great civilization is not conquered from without until it has destroyed itself from within.” - 월 듀런트(W. Durant)} 마야문명이 번창하던 시절, 평화로운 부족 마을의 젊은 전사 ‘표범 발’은 가족과 함께 행복한 나날을 보내며 살아가고 있다. 그러던 어느 날, 잔인한 전사로 구성된 침략자들이 마을을 습격하여 부족민을 학살하고 젊은 남녀를 그들의 왕국으로 끌고 가는 일이 발생한다. ‘표범 발’은 이 혼란 속에 그의 아내와 어린 아들을 깊숙한 우물에 숨긴 채 자신은 인질로 끌려가게 된다. 죽음과 마주친 위기 상황에서 겨우 탈출한 ‘표범 발’은 우물 속에 숨겨둔 가족에게 돌아가는데, 적들의 집요한 추적은 계속된다. 맹수의 습격과 늪지대 등 생명을 위협하는 요소가 가득한 숲 속…하지만 무엇보다도 무서운 것은 최강의 전사로 구성된 추격대다. 생명을 위협하는 죽음의 손길이 조금씩 다가오는 가운데, ‘표범 발’은 도리어 적들을 향해 기상천외한 공격을 하기 시작하는데…"
1827,극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지,8.7,"미래에서 온 레드닌자의 아들이 파워레인저의 역사가 끝나버릴 위기에 처했다고 알리지만, 애니멀포스를 요괴라고 믿는 닌자포스는 그들을 공격하며 쓰러뜨리려 한다. 과연 애니멀포스와 닌자포스는 함께 지구의 미래 그리고 파워레인저의 역사를 지켜낼 수 있을까?"
1828,커피 오어 티,8.7,도전하는 스타트업마다 10전 10패! 번아웃 직전의 이과형 창업덕후 ‘웨이 진베이’ 대륙 횡단 새벽 배송을 꿈꾸며 고향으로 컴백한 무한 긍정의 예체능형 배달덕후 ‘펑 시우빙’ 2천 년 보이차 고장에서 나홀로 스X벅X! 마이웨이 바리스타 문과형 커피덕후 ‘리 샤오췬’ 깡시골 윈난에서 의기투합한 극과극 세 청춘의 난리법석 스타트업이 시작된다!
1829,라붐 2,8.7,여름 방학을 이용해 시골에서 즐기고 파리로 돌아오던 빅은 필립이라는 멋진 젊은이를 만나 마음이 끌리나 역에서 헤어진다. 집에 돌아온 빅은 친구 페네로프를 만나 이야기를 나누다 필립의 패스포드와 바뀐 것을 알고 다음날 페네로프와 필립을 찾아간다. 빅과 필립은 새로운 감회에 젖으며 페네로프는 필립을 보자 첫 눈에 반하나 필립이 빅을 좋아한다는 말을 듣고 충격을 받는다. 한편 빅과 필립은 록 콘써트에 가서 즐기는 등 사귀는 데 어느날 필립의 아파트로 첫사랑 매튜가 찾아와 빅과 필립사이엔 조그만 오해가 생기며 그일로 인해 필립은 시골 어머니에게로 떠난다. 빅이 역으로 달려갔을 때 열차안의 필립과 눈이 마주치며 순간 열차에서 뛰어내린 필립은 빅을 향해 뛰어가 둘은 힘껏 포옹한다.
